6832
23803	13	28987
15463	13	2814
40139	2	31361
15196	5	20028
1664	1	40267
6767	1	406
39041	10	10917
30303	2	34186
29857	6	14622
29078	2	18433
6010	2	21245
33450	0	21622
8889	5	4219
40130	2	14595
25860	8	38758
1837	12	33063
16025	5	12608
35893	2	36333
19402	2	7625
22849	2	27404
4219	10	8889
4198	5	36592
22799	0	13036
10332	0	40752
11013	10	14102
19555	2	36303
40643	5	3239
22799	0	20128
36938	10	12564
19624	2	26367
15431	6	7888
21037	10	3396
35943	5	9898
14555	0	22810
24015	1	17499
23803	13	11454
18347	5	36575
6963	9	19170
30820	5	36138
22799	0	7816
32985	5	12424
32970	9	19170
19307	10	15096
8932	13	36930
11684	5	36661
29647	2	8534
29635	2	12498
39012	5	37332
36333	5	5473
5625	2	14913
1255	13	777
20586	7	20390
18320	13	27211
8327	10	11908
12852	6	24015
23502	2	21145
15761	6	35904
17378	5	25125
14565	5	39351
16929	2	20820
21616	5	36322
10359	5	28446
6607	6	32381
36153	10	21554
4826	10	31587
16907	5	11241
30801	15	32083
34455	10	24366
16453	10	34629
13671	0	23005
39120	10	15265
30470	10	39567
14223	2	39187
22849	2	6639
29234	5	25033
30872	10	26990
25786	17	19861
21021	2	5925
9183	10	12834
15954	15	19753
11217	2	26429
989	5	33097
11029	2	13081
5575	5	10355
32249	5	25255
7951	8	33546
8421	1	10535
37532	6	5069
31939	10	11399
26529	5	4219
28044	5	29466
38429	5	9347
37615	5	1629
32188	2	40725
35602	0	8679
21021	2	38393
14403	5	14248
22289	10	25226
17683	5	4219
28943	5	18315
6179	11	14790
10317	2	34136
7951	8	32323
4000	10	33866
6751	2	14898
9927	6	34403
4686	10	32076
37616	9	22069
638	10	11981
11184	10	8209
31550	10	3495
612	5	30335
32247	2	37695
12486	10	37899
30637	10	19147
9328	5	2543
22713	2	27125
7333	10	31087
5117	15	22841
22849	10	13726
1663	10	14406
30488	1	7792
23804	16	16395
32803	10	40618
8751	1	14443
40282	5	6487
36930	5	21657
3411	10	14490
40674	10	7500
22511	5	13799
669	10	38947
40702	10	23415
8357	1	2923
25361	5	15226
10864	10	3947
36750	6	1893
24015	6	20009
20105	14	27684
9033	6	1893
4277	2	21300
20107	10	9108
40437	0	29101
27629	2	18261
3010	10	30469
40155	7	26518
19135	10	11622
1140	5	30496
3542	6	36805
18646	5	31522
36109	10	7706
19663	2	25769
13869	2	32881
34160	2	36901
2588	2	1072
29119	5	15098
6745	10	32978
5308	10	1755
16905	5	3562
18222	9	19225
34851	5	30605
26357	2	30272
31059	10	32353
9157	10	1630
39944	1	15096
30564	2	665
7266	5	23993
4413	5	40406
27629	10	3143
14910	5	25553
22799	0	5628
23869	6	24015
12331	10	40110
8035	6	11306
18951	1	23031
2318	2	19753
6276	1	7999
19305	0	24815
40406	10	4413
38806	15	24100
20390	15	7090
19698	15	16285
32085	2	24352
3520	10	26651
33063	8	6287
31564	10	16497
216	2	15094
15755	10	26841
32418	0	5918
29647	10	5794
25032	2	25070
36661	10	12329
25870	5	32272
15505	5	35432
39718	5	14133
25794	2	35630
34182	2	20999
11664	17	33177
24805	2	36719
27125	2	22713
21769	10	22954
12184	6	1315
27870	2	35078
12313	0	27468
20326	2	20665
19436	1	5350
6701	2	22715
18108	10	15644
21079	5	27657
33894	5	28939
30001	6	35005
10890	2	6026
16277	13	15472
31441	10	2957
9898	10	35943
16033	5	36855
37074	1	19513
20991	10	24379
27152	5	24702
35301	2	4974
37687	10	24342
4307	2	19753
32378	10	32215
20390	11	16379
37348	1	6576
29339	2	10515
22799	0	32913
30107	2	31928
25033	10	29234
20999	2	20328
35930	10	6856
31986	13	8152
160	10	5285
5467	11	20264
18691	1	32856
25437	10	29414
8114	2	26133
30470	6	12786
31533	10	29892
15853	2	1923
2900	0	15321
32480	6	29734
17073	10	20290
21008	11	18227
15654	10	13909
15689	2	26267
22799	0	21815
943	9	13671
12295	14	40592
33285	6	16277
26622	2	13859
15446	2	17526
30088	5	20532
29828	13	3997
7603	2	2649
13827	2	27152
4219	10	24756
21410	13	35148
29101	5	39132
446	10	9258
38758	10	9900
26429	2	11217
16159	5	12408
1690	16	31986
24971	2	12324
1950	5	16929
7500	5	40674
4000	10	16947
23227	2	10771
19582	5	22378
20924	2	14733
20703	15	5117
7186	2	32671
23644	9	1106
1610	2	35936
33453	10	25720
33497	2	10890
18917	10	19568
17578	10	37467
30292	15	14401
22777	5	14792
37164	5	9771
29997	2	31278
22304	5	33025
17289	10	8128
31747	10	7685
10449	10	10110
27307	5	29296
9258	5	446
17264	10	16666
34069	15	23788
3562	10	40162
22289	10	14898
35943	11	2700
18771	2	11498
8134	10	13233
19734	5	25512
22799	0	19973
21204	9	22799
35148	5	9160
38429	15	25097
10154	9	31102
39101	10	4086
38238	10	11265
19255	5	2461
7333	10	33432
8020	9	21495
5408	13	39143
1321	5	10232
11046	5	31747
21712	5	13652
624	5	38758
35905	2	33453
5891	5	24133
32355	10	16872
28497	5	14473
1552	5	33063
21605	10	12599
18653	2	5975
17640	2	2279
18277	5	33292
5498	5	19342
8526	1	32523
38429	13	37272
37467	5	17578
7706	10	33984
23911	5	12396
31361	2	40139
30066	2	27786
3127	10	18067
36547	13	27673
25906	5	6020
20105	2	26524
21769	5	22250
36301	2	35299
9188	2	12663
14317	16	16395
33780	2	2900
22376	2	29414
39882	5	31337
11122	13	23138
32005	10	35344
33605	5	24700
33583	10	12397
34169	1	24152
20245	2	5119
36661	10	4678
1282	2	11422
27206	10	34144
10176	2	21170
21546	5	26990
34131	2	10508
31702	5	36584
40288	10	34340
17111	6	13548
29323	5	2025
475	10	10763
4145	5	4492
21079	10	40579
20390	11	7319
33063	8	32451
36547	13	13398
34336	12	34259
34313	5	31522
37179	6	11867
14792	10	22777
36547	13	24065
20254	2	19700
13765	10	26557
15804	10	40702
33696	13	40646
33063	8	16846
10250	16	37106
35943	11	40771
14622	1	29857
35819	0	5603
11169	1	7353
33081	2	31611
13123	5	15505
9895	5	31046
35630	5	9188
7507	10	28757
374	2	2263
17667	2	40331
27857	10	30959
31223	5	11581
31573	10	17261
19305	10	9392
21265	6	6276
17470	5	35007
4457	5	4219
32204	10	22594
29828	2	40909
18953	5	40
32625	10	5814
25947	0	19783
13996	10	21219
33866	5	4000
12061	10	16866
323	13	5278
20013	10	40169
34865	1	37544
6276	1	7116
24767	5	28939
35109	2	11208
40725	2	32188
38197	2	38019
38084	6	6276
29522	5	1032
33063	10	34683
7990	5	40229
36812	14	2115
29984	10	23919
19709	5	29173
4219	10	23639
21352	5	25553
12024	5	21666
33063	8	38046
31525	1	7385
38497	10	9608
8421	1	18951
38381	2	33670
10355	10	28059
1374	5	11541
34392	5	20815
4156	5	15436
22799	0	36790
14381	10	26795
9041	6	30420
2543	10	40556
10155	2	31852
7386	5	3158
17000	4	4972
35540	2	33205
27146	5	9015
8534	2	29647
10864	10	1444
5096	10	27198
2115	17	21713
24627	10	16712
27238	13	4413
12313	0	8827
6048	6	6276
17072	2	208
30661	2	1640
27501	5	17107
6778	2	21830
33016	5	3957
12313	0	22493
12834	5	9183
40791	5	29753
40907	5	25553
6783	5	15843
23664	5	40126
25553	10	11374
32544	10	11438
11013	11	12881
16970	5	17107
5886	5	31564
18435	10	20247
30263	9	15916
23116	5	21374
27204	10	10467
1287	15	25315
32803	10	23869
25447	2	11897
9115	1	20749
12313	0	19065
19142	2	31494
15096	6	39944
33292	2	1751
22681	6	18951
1095	2	20377
35966	2	2543
4841	5	19602
38888	5	6243
35891	13	13952
22799	10	27088
13651	5	10679
12754	10	14369
31389	5	20999
24872	5	15488
26746	10	4363
6745	5	6578
1792	9	31593
39117	5	21788
18619	2	35936
4219	10	24370
25080	12	33063
31359	9	13671
23114	2	10200
33929	5	3329
36547	13	11699
39176	10	39670
32711	0	652
23919	2	24184
30787	2	12934
1032	10	29522
17912	10	4048
24013	10	39583
5220	1	35563
4413	2	24921
14928	10	2959
26764	14	24627
1870	2	28693
1995	6	28297
37544	6	34865
29288	2	23319
12272	2	35740
21282	5	29101
19995	2	30648
37801	5	14338
36153	15	26472
22604	2	39351
33963	2	19995
5096	10	20520
10355	10	32210
32792	1	26025
19436	1	15974
8367	6	24015
12313	0	6401
40229	10	26147
1852	10	796
27892	2	21079
9099	7	791
32864	2	36330
23473	6	9254
21497	6	6276
26224	5	7350
31922	6	23505
26085	5	4219
37532	5	18184
36356	2	8916
9563	10	19753
4547	2	19813
9090	5	5345
3017	9	21495
22315	1	4730
38668	2	18621
33974	16	16395
27015	5	36575
21008	11	24441
40121	2	30204
20290	15	11487
29892	5	31533
18976	5	33734
1353	2	39001
943	5	36330
1095	5	1563
3774	2	9642
32981	10	11545
29226	2	33276
40702	10	20611
16277	3	32725
31747	10	36303
37744	15	16285
18049	10	1619
20107	10	271
23242	5	33133
10332	0	7177
22799	0	27403
30821	5	669
11030	2	37565
31917	13	1355
28242	5	4429
40	10	27784
21208	5	25553
11541	6	8654
12877	5	10446
40057	5	13355
32799	5	31294
36963	9	10332
7590	10	9638
12303	10	7372
23327	1	10314
9395	1	804
10529	1	29121
39931	5	4429
37565	2	11030
26803	10	28273
11603	5	27067
7058	2	4000
21408	5	38399
3562	9	11552
18827	6	13125
12295	14	20912
2814	15	15463
36322	10	21616
7628	5	39596
16395	3	34336
33450	0	10095
38948	15	23803
22206	13	15729
15196	2	28957
38334	5	15691
5452	17	39908
16200	10	5067
37761	5	32803
5789	10	38148
31961	7	5082
12165	10	8803
15581	5	39120
23522	2	23417
21630	2	7606
34372	5	28565
1443	5	20784
14265	13	19593
29414	2	26640
35829	3	25808
18434	10	18844
18209	2	22799
16458	2	39644
6542	0	4226
6276	1	24358
2784	10	25854
38031	5	3957
10615	5	1249
28477	2	12237
39120	10	32380
21830	2	6778
34520	10	130
20875	5	38415
25883	5	12961
2543	10	19209
6484	7	35943
36503	6	6276
12301	0	26518
14960	10	9908
25854	5	2784
22686	14	3239
38415	10	20875
7350	10	26224
2585	2	22158
27879	10	8978
14338	10	37801
31337	10	23324
36366	2	21774
15163	6	1797
7628	2	10539
13496	2	20941
15729	7	6179
12769	10	4165
17357	2	32904
30742	15	8342
23461	10	21150
34014	10	7154
34562	1	23444
252	5	17257
26451	10	7638
34709	2	26020
3350	13	39855
14753	2	35018
20464	6	27801
36138	10	9144
12221	5	19305
12071	2	31337
14346	11	16754
21436	2	113
30651	15	16006
31550	10	13453
20390	11	31605
31235	16	29896
8819	1	34094
24011	17	1754
29500	15	8342
16001	5	13090
11801	17	7589
21191	10	10250
4328	13	20290
40911	2	24644
15567	2	33549
37899	5	12486
26034	5	17654
1617	15	33637
22799	0	39021
15132	9	1106
21228	10	18922
9716	5	12303
23872	11	16294
18319	10	33111
406	5	23993
33015	15	39709
38288	2	36830
16705	2	37684
33092	2	27405
28497	2	25049
36138	10	1315
14691	2	14177
1315	6	12805
39900	10	5625
38347	5	11422
38129	5	25553
20464	5	31337
6745	0	40829
18347	15	18320
5183	2	35227
32142	11	37320
30204	5	10941
18995	10	27525
12303	10	14670
38370	15	26698
12266	7	1792
21704	10	31359
40755	10	17097
32083	13	30801
21113	10	40725
31102	0	21123
30290	1	1523
18580	2	12927
10831	5	37578
82	2	22803
11116	5	27215
29884	5	5096
4219	10	17270
38210	2	18570
12561	2	13200
39828	5	39233
6401	9	12313
14047	2	25033
29666	3	7381
24514	10	14701
10081	10	14647
15059	2	8734
31884	5	14632
18077	0	16935
12279	2	29379
21935	10	5211
26708	10	14427
38023	15	23662
24962	5	34131
38185	5	14646
6846	2	40824
21477	2	33133
35880	5	23447
10018	2	19808
6395	2	7127
27629	10	8009
18709	9	25947
27234	5	17440
28939	10	23473
19511	10	9260
3491	10	22944
31973	5	1696
19423	2	27801
8605	2	35197
26595	13	27911
27932	10	14641
22799	0	37633
31102	0	10154
14944	6	4872
16276	2	23814
10890	2	13846
15689	2	27416
13247	5	39061
8090	2	8534
7121	2	14581
19875	2	23934
39952	5	30894
35712	5	37332
36139	5	18130
669	10	22232
28006	5	32803
33063	8	11418
25922	3	26920
11914	10	29898
21774	2	36366
13072	1	25686
25364	6	6276
24626	2	14048
10073	5	24168
14531	5	7234
20531	5	39351
22444	5	10355
2382	5	25161
5477	15	25922
8679	2	38977
32103	2	18261
24914	10	5438
3996	5	36720
12526	2	26559
34902	1	17532
12786	1	30470
4429	2	4314
30753	2	16971
39846	10	26549
40681	5	32803
28024	5	32981
22518	13	34069
26567	2	35018
31337	10	20464
7930	2	18295
1617	16	31972
33123	11	31235
14647	5	10081
36720	10	5628
7353	6	11169
36301	13	14137
34340	5	40288
27602	10	37616
10803	5	37269
35943	11	39546
30603	13	8593
29597	6	9395
25737	5	22810
19010	11	17464
18665	13	32060
7216	11	31800
36720	10	20724
1629	2	35642
24270	2	9965
39880	10	22055
3127	2	30986
39070	5	24626
11265	11	34436
4824	5	37229
31692	2	19816
20751	10	28892
19783	9	25947
8180	13	23803
21495	0	34561
5082	11	16277
35647	10	10107
36011	5	6566
38860	5	27629
20017	5	34340
28886	1	2396
20634	2	19225
16024	1	33265
22799	10	29788
17779	10	36069
38076	6	6276
30117	2	1870
2387	1	27815
39351	10	14565
18433	2	11770
25111	10	1611
32636	6	1893
8193	10	24216
39044	10	22001
30301	10	9984
32353	10	12134
7314	10	16454
2543	10	7134
34131	5	21740
10817	10	39855
33403	16	19897
18898	6	33252
12627	10	38628
19225	0	18222
2518	1	2297
20366	2	11174
14280	5	5161
2830	2	25226
21374	10	23116
21724	5	30614
38592	10	22736
32803	10	40787
16454	5	7314
18433	15	35820
26020	2	34709
39052	10	25947
15356	1	23444
35233	2	14767
39330	15	36874
24358	6	6276
25563	5	4000
3324	5	40940
21495	0	2672
23803	13	34212
12526	5	8373
13947	5	16453
12313	2	28885
168	9	22799
38154	5	32103
11203	5	27004
19083	5	23263
24268	12	33063
15865	10	23079
31928	5	30627
40569	2	1755
4492	10	29107
5082	11	15476
3838	5	33341
30019	5	1629
37176	5	40547
27004	2	15114
21621	2	10963
4219	10	33385
11743	15	36547
9744	2	19083
10585	5	4399
39351	2	22604
17640	2	33804
21109	16	16395
31587	10	34763
40130	10	9678
25553	10	13474
14778	13	11741
20390	11	38439
27653	2	2003
31522	10	6157
2044	5	22078
216	10	8124
27629	2	10352
2543	10	31795
26422	10	2744
22055	5	39880
23263	10	19083
19582	1	23176
7520	5	29622
34977	2	16453
406	6	6767
23417	2	23522
14223	2	2750
22069	0	37616
14213	10	1355
27657	10	27629
35050	5	5487
19068	5	6487
36720	10	13498
14369	5	12754
774	10	25762
29955	5	36720
3965	10	23113
29664	5	6487
12869	10	37890
10997	5	4429
32803	10	24494
169	2	39692
20290	5	17073
12627	10	3957
20390	11	10272
18321	5	9188
37264	10	20143
39087	2	9435
40014	5	12303
9188	10	35630
33811	12	33063
10332	2	39675
8212	5	18435
638	10	21145
13586	15	18489
6276	1	13792
8870	5	37544
3686	10	12533
1991	13	35411
25357	10	9047
36791	2	34771
26518	2	19566
33198	10	17404
25512	10	7216
18631	2	21112
13483	10	37163
31986	3	4628
15209	2	6187
40325	2	12272
22799	10	19938
23319	5	31747
34872	7	7625
32076	5	4686
3763	7	1792
15895	7	21008
39884	2	638
791	11	9099
16246	5	31727
29145	6	17111
37811	2	28307
23363	1	13305
25906	10	17727
40138	11	35063
12054	5	20000
25553	10	32893
32803	10	27621
6551	6	11037
22073	2	39543
12054	10	35019
13081	2	11029
5575	10	32557
37465	5	31573
8342	5	23995
31953	5	10087
33475	2	14814
20221	2	13310
33403	16	29896
18435	10	26335
5402	1	25088
35140	10	9565
19030	2	14951
32215	2	1923
19779	15	8342
11829	15	307
15762	10	16559
26632	5	4503
20390	11	8612
1629	10	16902
15201	5	37544
35904	5	6813
33081	2	23171
30705	9	29466
15729	15	22206
14778	13	19753
23717	5	31337
18407	5	16453
4219	10	12682
37384	17	11603
39233	10	39828
12888	6	1413
11744	5	4081
30204	6	26370
4000	10	32313
1792	5	18770
36519	10	5219
38365	5	2543
8873	5	38822
27911	7	14346
5086	5	25182
15194	2	31047
39123	15	36874
31102	0	38664
216	2	38129
1900	2	13895
38057	5	11914
714	6	27980
18949	5	4712
19813	10	19515
11963	13	32913
36525	2	32312
2115	10	7573
13952	5	21057
14898	2	32518
12787	2	30885
40229	2	6608
26243	10	10220
33063	10	1552
36557	2	13895
15963	10	34844
21228	10	23667
17836	7	20390
12237	14	20052
1495	2	7628
4968	10	13892
27629	10	5137
36642	10	12617
12303	10	9716
3508	2	30412
23310	5	3121
17499	5	32803
12331	10	37558
15682	5	25553
18770	10	15466
16416	2	17124
39405	8	6846
23000	2	15853
27979	5	37659
2115	17	37972
13895	2	24517
586	9	12313
17440	10	27234
33270	15	29793
8411	2	21811
30897	2	23297
36134	12	33063
13671	0	25344
12999	1	5220
12927	2	18580
229	15	26638
27211	13	15415
12849	6	36649
12972	5	39120
19307	10	18200
19305	0	25537
31806	10	1931
30627	10	31928
36356	5	5825
2077	7	26138
14177	5	39860
36547	13	12567
32835	16	8515
15004	10	9783
24491	16	16395
21462	12	33063
33399	10	19725
25406	5	36352
25537	9	19305
22590	2	39004
21805	2	38822
17738	5	19225
24914	0	8605
1140	10	16764
9245	9	22799
29917	1	39975
15258	14	22861
10087	10	31953
4000	10	11828
6577	0	30614
23363	6	39999
1754	2	32089
21219	2	11828
29468	10	17205
6745	10	22199
20999	10	31389
9188	10	22531
5389	6	13235
33879	10	9395
25364	10	13364
28939	10	714
15261	5	877
18665	5	9701
10173	5	12869
25559	1	33743
25270	10	22638
6398	5	2003
40702	2	5288
18435	10	28919
33453	2	14983
6276	1	6048
19602	10	4841
39120	10	6587
27670	5	40240
24417	5	30614
8283	5	19225
4219	10	25638
20268	10	10368
32981	10	8500
34075	10	37352
6276	1	4955
4886	6	8421
24194	13	17904
32523	5	35857
16754	13	19466
8656	10	26567
13067	5	13929
17667	2	36984
39532	10	17179
37116	5	18533
31852	2	10155
26023	2	12060
29288	2	9513
31361	5	35529
21756	5	25553
31550	10	14576
25114	2	26477
21449	2	17640
28017	10	17548
35123	5	21769
26571	9	35819
1870	10	37167
2025	5	19741
715	5	25553
7319	7	20390
37176	5	20356
8485	5	19106
105	2	39506
7620	6	39663
24702	10	27152
9382	17	32445
8361	5	20107
19274	2	7145
22206	13	20214
28611	2	2585
1171	5	32370
634	9	758
9149	2	7638
33265	6	16024
7105	5	11184
8065	5	7603
16151	5	29466
38284	6	25670
36519	10	6525
141	10	33345
26002	13	12869
5789	10	8357
10133	11	26216
15446	5	16235
21240	5	31982
40059	2	12486
12486	10	19699
33583	10	18857
23627	5	8511
34995	5	5625
35063	7	40138
18005	10	5100
19305	0	19214
34682	5	32803
25462	2	22713
22799	0	17918
18596	5	5096
34032	5	4712
25157	10	13723
1792	11	1354
9513	2	29288
30364	5	29787
34682	1	16872
9379	6	24567
29651	1	15729
11033	15	20214
12370	10	15814
6549	10	18000
19668	5	15373
39101	2	24379
20293	5	10268
33063	8	32784
14944	1	6721
6404	10	38432
20328	2	20999
36539	2	34279
35992	10	38480
216	5	36193
35886	2	9725
14284	1	12722
13481	5	39583
8959	2	27629
19209	5	2543
7625	11	16349
374	5	5058
30947	10	17852
3401	10	26362
1197	10	39329
34460	9	33450
19481	14	25894
15363	5	20763
19413	10	25794
10476	14	1543
113	2	21436
23179	10	36294
39975	5	13929
36985	9	3163
40702	10	2058
24626	2	12552
10355	10	27046
31337	10	30240
1602	6	20819
15466	2	20535
5128	5	10758
22424	12	33063
4219	5	26530
15523	10	22056
1797	1	30969
34105	5	34057
33823	2	29530
40730	10	31159
634	9	40396
12752	5	35198
23988	2	26981
24168	10	27667
19319	5	19850
35018	2	14753
39233	10	36728
21661	10	4658
29720	2	4237
19487	10	4479
25553	10	30630
16395	3	38706
29832	10	495
7333	10	23630
25553	10	24455
680	9	22799
34097	10	23359
24739	2	7827
27440	12	33063
15059	2	40665
25789	1	22099
26663	2	29497
30787	5	3975
5760	10	35939
16240	14	3480
32803	10	40681
21057	10	12259
35148	15	17413
37471	10	15679
35943	11	9732
37332	10	39012
29101	10	20456
16210	17	25027
3520	10	24279
17119	5	14324
10087	2	39622
19658	5	6968
21079	10	13931
22799	0	10851
32272	5	23494
18319	10	29012
9118	5	1089
21008	11	5780
14194	5	25002
25236	13	29128
26873	2	31671
28852	1	30805
38872	6	7353
18315	10	11581
20390	11	31561
39183	2	27179
12489	5	36661
30820	1	31537
14944	1	20836
34186	2	30303
36719	5	21544
15974	6	19436
18533	5	27485
6989	5	24700
12241	2	30263
15296	5	12348
36250	9	13671
1823	5	29355
27215	6	38189
5561	2	38459
1772	10	20221
33450	0	26362
1355	5	14213
40468	7	31337
20724	5	36720
12695	2	30564
11622	10	2145
723	2	19721
26767	2	17331
25922	6	17944
25002	5	3191
23447	10	35880
4390	7	35943
1229	5	36602
11744	10	5842
25181	6	30178
23803	13	27955
32146	13	16754
36602	10	1229
22498	1	16497
16592	15	39539
9716	6	8804
5416	5	3053
35432	10	15505
10095	9	33450
2003	10	17204
38521	9	31102
5096	10	583
16609	10	14364
39248	5	31337
2084	2	38210
19142	5	15620
35630	2	25794
3137	9	21606
1776	5	2543
32864	5	23179
6531	9	6266
11978	2	30732
4968	10	25511
4145	2	8622
7062	5	1629
38635	10	37646
23644	5	139
19255	6	27835
7265	2	21245
24622	12	25860
4601	9	21623
9639	11	9991
777	15	1255
25553	10	715
25033	10	27657
8479	1	4363
3348	6	17705
30204	2	40121
9942	5	28316
19358	2	2641
10840	2	17003
31820	10	19379
7603	2	32242
28943	10	32126
38256	5	35992
22303	6	35005
28683	5	4219
32803	10	35296
9851	5	25553
27629	2	9737
23851	2	39183
38480	5	35992
38062	1	1140
24567	6	26932
39180	2	19225
17918	9	22799
5469	10	32920
25894	10	5526
432	1	20807
7052	2	17993
15781	15	16754
11490	0	11013
13671	0	36250
10180	5	29721
12277	5	32447
13895	2	31712
1015	17	8222
35018	2	26567
1708	5	20815
37633	9	22799
1310	5	36301
4086	5	39101
28488	2	30425
26272	5	6666
37158	5	8926
26477	2	19103
19071	0	8384
31573	10	28693
7333	10	32604
10539	2	4543
